,Key,Name,Level,Series,URL,Date,Video,ImageURL,Description
3695,0615,Pushy Insurance Salesman,Upper Intermediate,Upper Intermediate,https://chinesepod.com/lesson-redirect?v3id=0615,2007-08-22,False,https://s3contents.chinesepod.com/0615/3d40500c47ce4e874a3cca14c0cb7c9f305cf2c5/images/chinesepod_D0615.jpg,"Now, pushy salesmen are an easy target, so today's introduction will not pick on them, even if they do wear tacky suits and cheesy grins.  In today's podcast, learn the underappreciated skills of the pushy salesman:  perseverance, faith in the face of adversity, thick-skinned oblivion and tenacious stick-to-itiveness.  All qualities, come to think of it, that will help you to learn Mandarin.  See, he's not so bad after all."
3696,0614,Trouble with Grades,Elementary,Elementary,https://chinesepod.com/lesson-redirect?v3id=0614,2007-08-21,False,https://s3contents.chinesepod.com/0614/231435cb3f2408248dbb47cac87d35d70254a3bf/images/chinesepod_B0614.jpg,"Fortunately, ChinesePod won't be sending report cards home to your moms (though we of course would give you all A's!)  However, for the millions of Chinese kids in the world, getting good grades can make or break things on the homefront.  Listen to this podcast and learn in Mandarin about one poor student's academic angst."
3697,0613,Negotiating Price and Payment Terms,Intermediate,Intermediate,https://chinesepod.com/lesson-redirect?v3id=0613,2007-08-20,False,https://s3contents.chinesepod.com/0613/959b86441dce020d8f582c23b0ce63b8b6dee905/images/chinesepod_C0613.jpg,"In this installment of our series, Canadian businessman Peter decides to lose the 'nice guy' image and get down and dirty in his negotiations with the Chinese factory.  In this podcast, learn some Chinese-style business negotiation tactics.  Listen and see if Peter has got what it takes to break free from the stereotypical 'polite Canadian' mold to overcome the infamous barriers of bargaining in Mandarin."
3698,0612,Pretty Ugly,Newbie,Newbie,https://chinesepod.com/lesson-redirect?v3id=0612,2007-08-19,False,https://s3contents.chinesepod.com/0612/6ccac65965f115a9c9725b3125160fcbd8e67040/images/chinesepod_A0612.jpg,"Since 'politically correct' is getting kind of old, ChinesePod today teeters on the edge of controversy with a purely shallow Mandarin Chinese lesson on looks.  In this podcast, learn all about making disparaging comments about a person's appearance.  Of course, we at ChinesePod do not advocate judging a person by their physical attributes... but jerks learn Chinese too, so we hereby discharge our duty to the meanies of the Chinese-learning world."
3699,0611,Abducted by Aliens,Upper Intermediate,Upper Intermediate,https://chinesepod.com/lesson-redirect?v3id=0611,2007-08-18,False,https://s3contents.chinesepod.com/0611/082ff7fca695fde8f5f11e06191036bbf7cc50ff/images/chinesepod_D0611.jpg,"You don't know how you got here, everyone seems shorter than you, and they're communicating in ways you just don't understand.  No, you're not in some remote Chinese village; you may be aboard a UFO! So whether you've been having missing time experiences, close encounters, or are just plain obsessed with anal-probes, in this lesson ChinesePod unlocks classified Mandarin podcasts on the otherworldly claims you might encounter on ""Planet China""."
3700,QW0011,你好 (Nǐhǎo) is a Many-Splendored Thing,Elementary,Qing Wen,https://chinesepod.com/lesson-redirect?v3id=QW0011,2007-08-17,False,https://s3.amazonaws.com/chinesepod.com/extra/extra_qingwen.jpg,You thought saying hello was just saying hello? Oh no! On this week's Qing Wen we take you back to basics. Listen and learn about all the intricacies of greeting in Chinese.
3701,0610,章子怡的魅力,Advanced,Advanced,https://chinesepod.com/lesson-redirect?v3id=0610,2007-08-17,False,https://s3contents.chinesepod.com/0610/6bb6947bd6607b881156c3bc5122b3de62dfb93f/images/chinesepod_E0610.jpg,你知道章子怡是谁吗？你喜欢章子怡吗？你觉得她长得漂亮吗？你觉得她是中国最漂亮的女人吗？喜欢或不喜欢章子怡的人都很多，在你心目中她是怎样的一个人呢？
3702,0609,To Bow or Not to Bow,Elementary,Elementary,https://chinesepod.com/lesson-redirect?v3id=0609,2007-08-16,False,https://s3contents.chinesepod.com/0609/85146cd5a4326c5c2d507608a553e9bc7a99037e/images/chinesepod_B0609.jpg,"A shake of the hand received with an approving grip.  A bow of the head prompts a slightly confused bow in return.  A bear hug... a stone stiff body.  Two kisses on each cheek... well, you might want to think twice about that one.  Unsure what to do?  ChinesePod greeting methodology 101 to the rescue.  Listen to this podcast and learn about first meetings in China, in Mandarin Chinese."
3703,CM0012,#12,Other,Movie Madness,https://chinesepod.com/lesson-redirect?v3id=CM0012,2007-08-15,False,http://s3.amazonaws.com/chinesepod.com/extra/extra_moviemadness.jpg,"This week's movie is John's pick. Listen in and test your luck on today's slightly racy Hollywood Movie Madness. Only 24 hours to have a chance to win. Don't write your answer in the comments section--listen to the podcast for instructions on how to submit your guess!

As always, the question is… can you recognize the Hollywood movie based on the audio clip?? The hosts offer their insight in order to help listeners to try to name that movie based on the Mandarin Chinese audio and a few clues."
3704,0608,Post-Graduation Plans,Intermediate,Intermediate,https://chinesepod.com/lesson-redirect?v3id=0608,2007-08-15,False,https://s3contents.chinesepod.com/0608/c98ab10d51a71c0f945101fa8f3fb40e12317173/images/chinesepod_C0608.jpg,"Ah, the eternal question of what you want to be when you grow up.  Said question, posed by well-meaning family members when you are in your third year of enjoying yourself loafing around Asia, starts to lose its charm.  Now, if you don't want to go home, and you need a legit job to placate mom and dad, you can always adopt a Chinese uncle with 'guanxi' up his sleeve.  In this podcast, listen and learn in Mandarin about post-graduation challenges in China."
3705,0607,“反波”看“反日”,Media,Media,https://chinesepod.com/lesson-redirect?v3id=0607,2007-08-14,False,https://s3contents.chinesepod.com/0607/3de12fcbebafe295f8335ea918fc9d392ef3ce58/images/chinesepod_F0607.jpg,"在超级难说的话题名单中，中国人与日本人的关系问题可能是最难说，也是最说不清的一个。近来在某个网站上，一个名为“我们能不能喜欢日本”的播客引起了网友们的广泛讨论。你听了之后，会有怎样的感想呢？

来源链接：超级难说1 - 我们能不能喜欢日本"
3706,0606,Someone needs a shower,Newbie,Newbie,https://chinesepod.com/lesson-redirect?v3id=0606,2007-08-13,False,https://s3contents.chinesepod.com/0606/1cbca27b97b4527e2dbb1cbb5c7c5c5a322c0ec4/images/chinesepod_A0606.jpg,"Let's face it.  With the rising temperatures of summer, some of those around you may not realize that they are a little bit stinky.  Today we are going to give a lesson on how to give a subtle (or not-so-subtle) hint in Chinese regarding that certain funk wafting in your direction.  Learn in Mandarin how to tell someone to take a shower.  You can thank us later."
3707,0605,Interview with an Athlete,Elementary,Elementary,https://chinesepod.com/lesson-redirect?v3id=0605,2007-08-12,False,https://s3contents.chinesepod.com/0605/3d7375f91ff5affd5c62af59e90dacb6139bc2f9/images/chinesepod_B0605.jpg,"You've heard about the agony of defeat.  None of that here.  In this podcast, learn about how the thrill of victory feels to an Olympic athlete.  Listen in on an interview in Mandarin Chinese with an Olympic champion.  (Rest assured:  the phrase ""I'm going to Hong Kong Disneyland"" will not be found anywhere in this dialogue.)"
3708,0604,Old School Toys,Upper Intermediate,Upper Intermediate,https://chinesepod.com/lesson-redirect?v3id=0604,2007-08-11,False,https://s3contents.chinesepod.com/0604/e8c7a389330b009133c0e9f2f5f7d028ac6caeb9/images/chinesepod_D0604.jpg,"Though transformers are the flavor of the month, some of us puritans yearn for the simpler days of 'Mother May I' and 'Red Rover.'  In this podcast, take a step back in time in China and find out what the kids were up to over here while you were busy playing with your cabbage patch kids and hot wheels.  Learn in Mandarin Chinese about what toys the kids from the other side of the block fancied back in the day."
3709,QW0010,To Finish Something Off: Verb 好 (hǎo),Elementary,Qing Wen,https://chinesepod.com/lesson-redirect?v3id=QW0010,2007-08-10,False,https://s3.amazonaws.com/chinesepod.com/extra/extra_qingwen.jpg,"This week we answer a very specific question from one of our listeners, that is: when someone asks you if you have completed a task, how do you respond, if you haven't finished yet? Now, we know verb complements might not sound like a barrel of laughs, but Jenny's back this week and the girls are ready to have fun. Listen in, and when you're done, try a fun sentence of your own!"
3710,0603,Really Good Food,Newbie,Newbie,https://chinesepod.com/lesson-redirect?v3id=0603,2007-08-10,False,https://s3contents.chinesepod.com/0603/232dc8ccf7f50a18b4f41eaa99df85c2427fbeb2/images/chinesepod_A0603.jpg,"How to win over Chinese friends and wrangle more dinner invites?  It's all about the compliments, people.  Learning how to wax poetic about food bodes well for your future popularity with your new-found partners in calories.  In this podcast, learn to rhapsodize in Mandarin over the cookery, and secure your future place at the dinner table."
3711,0602,自闭症,Advanced,Advanced,https://chinesepod.com/lesson-redirect?v3id=0602,2007-08-09,False,https://s3contents.chinesepod.com/0602/218e70c3b907df97ad2a30507e598683d4080273/images/chinesepod_E0602.jpg,常常有人这么说，没有钱并不可怕，可怕的是没有朋友。你能想象生活中没有朋友的滋味吗？没有朋友说话，没有朋友一起玩，没有朋友帮忙，也没有朋友一起分享快乐。在我们的周围就存在着这样一个群体，他们很多都是儿童，却在与周围人沟通的过程中遇到障碍，他们常常感到孤独和害怕。就好像是在他们和周围人之间筑了一道墙。相信所有的大人们都想为这些孩子拆除这道墙，为他们打开一片温暖而灿烂的天空。即使再难，我们也会去做。
3712,CM0011,#11,Other,Movie Madness,https://chinesepod.com/lesson-redirect?v3id=CM0011,2007-08-08,False,http://s3.amazonaws.com/chinesepod.com/extra/extra_moviemadness.jpg,"This week Amber attempts to go classy with a movie selection from the iconic Golden Age of Hollywood. Now we'll see who will show their age around here. Listen to another great Movie Madness, with a shocking new covetable prize for the winner! Only 24 hours to have a chance to win. Don't write your answer in the comments section--listen to the podcast for instructions on how to submit your guess!

As always, the question is… can you recognize the Hollywood movie based on the audio clip?? The hosts offer their insight in order to help listeners to try to name that movie based on the Mandarin Chinese audio and three clues."
3713,0601,Asking for English Books,Newbie,Newbie,https://chinesepod.com/lesson-redirect?v3id=0601,2007-08-08,False,https://s3contents.chinesepod.com/0601/3c2cb8d49f166e54e0cbf6e3e25feb7cc3bc36a2/images/chinesepod_A0601.jpg,"You're in the place aptly dubbed ""Book City,"" and the masses of Chinese characters overwhelm you like the masses of humanity you just jostled through to find the information counter.  Not an ABC in sight.  So, how to get the elusive English book you seek (or at least a procurable substitute)?  Listen to this podcast, and learn how to ask for English books, using Mandarin Chinese."
3714,0600,The DVD Vendor,Intermediate,Intermediate,https://chinesepod.com/lesson-redirect?v3id=0600,2007-08-07,False,https://s3contents.chinesepod.com/0600/a1b55d37c37641064b1ef452ee69fec4294530d6/images/chinesepod_C0600.jpg,"As you know, we at ChinesePod do not advocate drug deals, illegal sale of firearms and/or parking lot rage... but when it comes to our friendly neighborhood DVD man, well, that's when things get a little grey area-ish.  Listen in to this podcast and learn all the Chinese movie-purchasing lingo you're going to need to pass those long summer evenings holed up in air-conditioning movie-watching bliss."
3715,0599,The Stingy Boss,Elementary,Elementary,https://chinesepod.com/lesson-redirect?v3id=0599,2007-08-06,False,https://s3contents.chinesepod.com/0599/4a7fb655ebdf31e08691ec4a34c36599b31399c8/images/chinesepod_B0599.jpg,"Bosses amongst us, sit up and take note.  Though you may not have had time to see it (due to being occupied with your ""boss"" things), you must take measures to ensure that your employees aren't comparing you to the annoying boss on ""The Office.""  You may not have time for pseudo-reality TV shows, but you certainly don't want to become the next character in one.  So pull out that fat wallet, buy a round, and listen to this podcast on how not to be the loathed ""stingy boss."""
3716,0598,Buddhism and Taoism,Upper Intermediate,Upper Intermediate,https://chinesepod.com/lesson-redirect?v3id=0598,2007-08-05,False,https://s3contents.chinesepod.com/0598/972a16473a67e10f82654e8ef4df46232b3e89c1/images/chinesepod_D0598.jpg,"If you thought incense was for creating a mood and that orange robes were a fashion statement... that vegetarianism was just a California fad and nuns were only for Catholics... it's time to listen to this enlightening podcast on the intricacies of Buddhism and Taoism.  Learn in Mandarin Chinese about the history, culture, and tenets of two of the most dominant religions in China."
3717,0597,Asking for a Phone Number,Newbie,Newbie,https://chinesepod.com/lesson-redirect?v3id=0597,2007-08-04,False,https://s3contents.chinesepod.com/0597/48729c68f4a6eda6bd33cbdc042234cbb42a043c/images/chinesepod_A0597.jpg,"At the risk of subjecting our poor receptionist to an onslaught of telephone calls from Jenny fans trying out this newly-acquired language tomorrow morning, we publish this lesson on requesting a phone number.  In this podcast, learn to improve your Mandarin skills by practicing how to request information.  Learn how to improve your mental math skills by actually trying to memorize the 50 digit long number that gets spat back at ya!"
3718,QW0009,We Answer,Elementary,Qing Wen,https://chinesepod.com/lesson-redirect?v3id=QW0009,2007-08-03,False,https://s3.amazonaws.com/chinesepod.com/extra/extra_qingwen.jpg,"How to use ""why"", and why to use ""how''? Sound confusing? It's not! This week on Qing Wen, we answer for you a question on how to use the question words 为什么 (wèishénme) and 怎么 (zěnme). How to use? When to use? What is the difference? Listen in, then give your own sentence a try in the comments section! Why? Because we love you (and we're not just 拍马屁 (pāi mǎpì) either, we promise)!"
3719,0596,黑老大的婚礼,Media,Media,https://chinesepod.com/lesson-redirect?v3id=0596,2007-08-03,False,https://s3contents.chinesepod.com/0596/98cb11d62fca64366bbf838a0df49540c64132ca/images/chinesepod_F0596.jpg,"镜头一：看见一辆辆警车飞速开过来，车还没停稳，就有上百名全副武装的特警跳下警车，冲进一家酒楼。一会儿，十几名戴着手铐的男子就被特警押了出来，其中还有一名胸前戴着新郎花的新郎。随后又有100多名男女被带出了酒店。
看见街头突然出现这样一幕，你会觉得是有人在拍警匪片，还是警察在搞演习呢？日前在福州的街头就上演了这一幕，但这回真的是警察在抓人。而且是在婚礼上抓人。可怜的新郎，不仅搞砸了婚礼，还害了自己的黑道朋友和众多小弟。

来源链接：涉黑团伙头目办婚礼 特警包围酒楼抓获11名头目 | 媒体MP3文件"
3720,0595,Jaywalking,Elementary,Elementary,https://chinesepod.com/lesson-redirect?v3id=0595,2007-08-02,False,https://s3contents.chinesepod.com/0595/1bf9b2ed03803deca38d010c734f2abae7bbebdd/images/chinesepod_B0595.jpg,"Though being the only one at the intersection NOT jaywalking may make you feel like you're not one of the 'cool' kids, we'd hate for you to have to endure the humiliation of having the ear-shattering whistle of the traffic warden blown in your noise-pollution assaulted ears.  Listen to this podcast, and use your Chinese to stay out of trouble--or at least to come up with some lame excuses!"
3721,N0004,The ChinesePod Dictionary,Other,News and Features,https://chinesepod.com/lesson-redirect?v3id=N0004,2007-08-02,False,http://s3.amazonaws.com/chinesepod.com/extra/extra_news.jpg,"In this installment of News & Features, Dave and the-intern-formerly-known-as-John B seize the studios and talk for a bit about their experiences using text-based Chinese dictionaries. Then they give a brief introduction to the new online ChinesePod dictionary, and invite you to stop by and pay a visit at: http://dict.chinesepod.com."
3722,CM0010,#10,Other,Movie Madness,https://chinesepod.com/lesson-redirect?v3id=CM0010,2007-08-01,False,http://s3.amazonaws.com/chinesepod.com/extra/extra_moviemadness.jpg,"Under intense pressure from the guys, Amber has buckled and this week compromises her anti-Hollywood inclinations to bring you action, adventure, formula. Now, the real action is going to be who can race to her profile with the correct answer! Once again, Movie Madness takes you on a wild ride with a new prize for the contest winner. Only 24 hours to have a chance to win. Listen to the podcast for instructions on how to submit your guess!

As always, the question is… can you recognize the Hollywood movie based on the audio clip?? The hosts offer their insight in order to help listeners to try to name that movie based on the Mandarin Chinese audio and three clues."
3723,0594,观音信仰,Advanced,Advanced,https://chinesepod.com/lesson-redirect?v3id=0594,2007-08-01,False,https://s3contents.chinesepod.com/0594/186583b5b1ac752632d5b0aea3a0c3d0e7ad6949/images/chinesepod_E0594.jpg,"在影视作品中，我们经常可以看见这样一幕。一个老和尚双手并拢，嘴里念念有词，而开头念的往往就是“阿弥陀佛，善哉，善哉！”你知道这句话是什么意思吗？
佛教是世界三大宗教之一，在中国已经流传了两千多年。而大多数人对它的认识仅限于去寺庙里烧烧香，拜拜佛，求佛祖保佑。其实佛教文化包罗万象，是博大而精深的，似乎永远都被蒙上了一层神秘的面纱。有时就连我们最熟悉的观音菩萨是男的还是女的都搞不清楚。你知道观音菩萨是男的还是女的吗？"
3724,0593,Free Association,Intermediate,Intermediate,https://chinesepod.com/lesson-redirect?v3id=0593,2007-07-31,False,https://s3contents.chinesepod.com/0593/e9a0c37a8df54222134a1e1545ea97fa21cd9c8e/images/chinesepod_C0593.jpg,"ChinesePod is going a little 'new age' today and encouraging you to explore your inner child.  Close your eyes, let your spirit roam... you are getting sleeeepy, wait!  Not too sleepy.  Make sure to pay attention to this lesson on letting your imagination run wild in Chinese... you never know where it might take you.  Sorrow, happiness, money, incense... steamed buns.  Sound odd?  Listen to the podcast, and explore the labyrinthine recesses of the human mind!"
3725,0592,What meat is this?,Newbie,Newbie,https://chinesepod.com/lesson-redirect?v3id=0592,2007-07-30,False,https://s3contents.chinesepod.com/0592/b5f344f78dd6062671516ccae9a63d102bf802bd/images/chinesepod_A0592.jpg,"In a place where anything with its back to the sun qualifies as dinner, you’ll need to be “alternative” meat savvy. This lesson will save you from unwittingly eating animals you consider cute.  Listen to this podcast and learn in Mandarin Chinese how to avoid mistaken meat identity. Though, don't be too apprehensive--there is something life-changing about accidentally finding out that you like cat."
3726,0591,假冒iPhone,Advanced,Advanced,https://chinesepod.com/lesson-redirect?v3id=0591,2007-07-29,False,https://s3contents.chinesepod.com/0591/4a628cb6ae9825de69d27a47bb452d198ecf15af/images/chinesepod_E0591.jpg,说到苹果公司的产品，有的人非常喜欢并信赖它，而有的人会认为它太麻烦就排斥它。萝卜青菜，各有所爱嘛。喜欢有喜欢的道理，不喜欢有不喜欢的道理。前不久苹果公司诞生了一名新成员——iPhone。这款产品真的就如它所宣传的那么好吗？还是它有很多隐形毛病？快快拿出消费者的精明来吧，说说喜欢或不喜欢这款产品的理由。
3727,0590,Track and Field,Elementary,Elementary,https://chinesepod.com/lesson-redirect?v3id=0590,2007-07-28,False,https://s3contents.chinesepod.com/0590/0b656a6972b6ac8ba86d3d78347ac002d2b06736/images/chinesepod_B0590.jpg,"Think of track and field as a profound metaphor for Chinese learning:  Jumping over grammar hurdles, throwing out words like shotputs, the high-jump of the leap from elementary to intermediate level... hey, when you have a good enough imagination, anything can be a metaphor for learning Chinese.  Listen to this latest addition to our Olympics family of lessons, and start your training for the Chinese marathon!"
3728,QW0008,"""Thinking"" in Chinese: 觉得 (juéde), 认为 (rènwéi) and 以为 (yǐwéi)",Elementary,Qing Wen,https://chinesepod.com/lesson-redirect?v3id=QW0008,2007-07-27,False,https://s3.amazonaws.com/chinesepod.com/extra/extra_qingwen.jpg,"Deep thoughts? Ever wonder what girls are really thinking? Well, in this week's Qing Wen, special guest Jenny joins in as we dissect how to use the different words for ""to think"", in Chinese. Leave us a comment, and let us know what you think, too!"
3729,0589,Introducing Oneself to the Family,Intermediate,Intermediate,https://chinesepod.com/lesson-redirect?v3id=0589,2007-07-27,False,https://s3contents.chinesepod.com/0589/041cffebcafdc89a213d5c803da3e98763484479/images/chinesepod_C0589.jpg,"""Meet the parents"" takes on a whole other meaning in Chinese families.  Now, if you can't keep track of which auntie is the elder, whose brother the rotund uncle is and whose sister the tall auntie is... or for that matter--which side is this grandpa is on, and how that lady over in the corner fits in to the whole scenario... the safest bet is to give lots of compliments about how young they all look.  In this podcast, learn a lesson in Chinese charm.  You'll be sure to get a dinner invite!"
3730,0588,Repeat after Me,Newbie,Newbie,https://chinesepod.com/lesson-redirect?v3id=0588,2007-07-26,False,https://s3contents.chinesepod.com/0588/10146ee56efbd0e605aeffdbc97ca1514b8f67f1/images/chinesepod_A0588.jpg,"Though we all wish we sounded like Jenny when we repeat after her, the old adage is true, that practice makes (well, almost) perfect.  So don't give up!  Put Jenny on in your headphones day in and day out, and you'll be guaranteed to be sounding more sweet and adorable within the week.  Of course, if you are a man, this may or may not be a good thing...  Either way, in this lesson, learn how to repeat after the teacher, in Mandarin Chinese."
3731,CM0009,#9,Other,Movie Madness,https://chinesepod.com/lesson-redirect?v3id=CM0009,2007-07-25,False,http://s3.amazonaws.com/chinesepod.com/extra/extra_moviemadness.jpg,"Today's movie clip was once again chosen by Amber. John, Dave, and Jenny seem to know which movie it is, but they won't say it. That's because once again, it's a ChinesePod contest. You have to guess! Listen to the podcast to find out how to participate and what special alternative prize we're offering this week.

As always, the question is… can you recognize the Hollywood movie based on the audio clip?? The hosts offer their insight in order to help listeners to try to name that movie based on the Mandarin Chinese audio and three clues."
3732,0587,Extreme Tourism,Upper Intermediate,Upper Intermediate,https://chinesepod.com/lesson-redirect?v3id=0587,2007-07-25,False,https://s3contents.chinesepod.com/0587/7811b896b1946f98be07c2b4e2daf55cfd90b6e1/images/chinesepod_D0587.jpg,"We like to think of learning Mandarin as ""extreme language learning.""  It's no wonder, then, that ""extreme tourism"" would go hand-in-hand.  What about an ""extreme tourism Chinese language learning travel excursion?"" Now, that would be cool.  Listen in to this podcast and go on just that.  (Helmet and shin pads recommended.)"
3733,0586,How spicy?,Elementary,Elementary,https://chinesepod.com/lesson-redirect?v3id=0586,2007-07-24,False,https://s3contents.chinesepod.com/0586/b2b2413a996d94006dcfbe29bf82ca0a10ecca9f/images/chinesepod_B0586.jpg,"When your mouth is on fire and the only thing within reach with which to douse the flames is a tiny cup of hot tea, you had better be wise enough to take precautionary measures.   In this lesson, learn how to avoid the potentially high cost of mouth skin grafts, and take control of your oral inferno, in Mandarin Chinese.  (Recommended follow up lesson:  ""Thirsty for Water""...)"
3734,0585,Lili and Zhang Liang 17: It's Over (Again),Intermediate,Intermediate,https://chinesepod.com/lesson-redirect?v3id=0585,2007-07-23,False,https://s3contents.chinesepod.com/0585/d8defe88a88b986a578723bfadb53e945cc8d741/images/chinesepod_C0585.jpg,"In the spirit of ""Choose Your Own Adventure"" 1980s pre-teen novels, we revisit Zhang Liang and Lili and rewrite history with a ""Choose Your Own Breakup"" lesson in Mandarin Chinese.  Everyone knows these things don't always end prettily, so, in tribute to all the girls (or guys) you've loved before, listen in and choose your preferred ending to this story of star-crossed lovers."
3735,0584,My Dog,Newbie,Newbie,https://chinesepod.com/lesson-redirect?v3id=0584,2007-07-22,False,https://s3contents.chinesepod.com/0584/33ed6b4d549be5c4e5fbc886a0f2214579299e65/images/chinesepod_A0584.jpg,"There are dogs to love (big, drooly, friendly pups) and dogs to love (loyal, best friend mutts)... hey--who doesn't love pooches?  (No offense to the cat lesson.)  Now, we know you've probably got a wallet full of photos to pull out and show off, but first, learn from this podcast how to throw a few dog commands and compliments around, in Mandarin Chinese."
3736,0583,Social Networking,Upper Intermediate,Upper Intermediate,https://chinesepod.com/lesson-redirect?v3id=0583,2007-07-21,False,https://s3contents.chinesepod.com/0583/602a8ba340e76914fb0fd2e01d607e15904b5aba/images/chinesepod_D0583.jpg,"The web that social networks weave is intricate.  To some, an essential socializing tool.  To others, perhaps, a time waster.  And yet others... a stalker's haven.  No matter how one rails against them, there is no doubt that that self-same person is a member of at least two of their own social networking sites.  This podcast will teach you the ropes of social networking from Jiangnan to Urumuqi, in Mandarin."
3737,QW0007,"Negating Verbs:  When to Use 没有 (méiyǒu), When to Use 不 (bù)",Elementary,Qing Wen,https://chinesepod.com/lesson-redirect?v3id=QW0007,2007-07-20,False,https://s3.amazonaws.com/chinesepod.com/extra/extra_qingwen.jpg,"Now, we don't mean to be negative, but sometimes knowing when to use 没有 (méiyǒu) and when to use 不 (bù) when negating verbs can be a little bit daunting. But... no more! In this Qing Wen our special guest, grammar-expert John, comes along as we answer the oft-pondered conundrum of how to negate verbs in Chinese."
3738,0582,"Why, why, why??",Elementary,Elementary,https://chinesepod.com/lesson-redirect?v3id=0582,2007-07-20,False,https://s3contents.chinesepod.com/0582/3ce64c9b7e1e26f8f1e685fb6a136b1962e2f429/images/chinesepod_B0582.jpg,"Why is the sky blue?  Why is the grass green?  Why is Chinese still using hieroglyphics for its written language?  While some questions are simply unanswerable, in this podcast, we will start by answering for you the question of how to say ""why"" in Mandarin.  The answers to all the other enigmas of life, dear poddies, we'll leave for a future lesson, when Ken's in a more philosophical mood."
3739,0581,军训,Advanced,Advanced,https://chinesepod.com/lesson-redirect?v3id=0581,2007-07-19,False,https://s3contents.chinesepod.com/0581/8ccbc6fb620ec3394f265434aec29ae7a0dce592/images/chinesepod_E0581.jpg,在中国上学真是辛苦啊！本以为上完了高中，就可以舒舒服服地开始读大学了。可是事情却没那么简单，在开始大学生活之前，每个学生都必须接受军训。有的人把它叫做魔鬼训练营，对它是又恨又怕。有的人却把它叫做友情培养基地，恨不得再来几回。是魔鬼训练营还是友情培养基地，看看就知道了。
3740,CM0008,#8,Other,Movie Madness,https://chinesepod.com/lesson-redirect?v3id=CM0008,2007-07-18,False,http://s3.amazonaws.com/chinesepod.com/extra/extra_moviemadness.jpg,"In a surprise twist, today's movie clip was chosen by Amber. John, Dave, and Jenny vie to guess which movie it is, but they can't say it. Oh, no. That job we leave up to you, the listeners. That's right, it's a ChinesePod contest. Listen to the podcast to find out how to participate.

Last week's winner claimed Dave's Love™ as his prize, along with a request for a musical response. Dave is working on a new album, and encourages everyone to give it a listen.

As always, the question is… can you recognize the Hollywood movie based on the audio clip?? The hosts offer their insight in order to help listeners to try to name that movie based on the Mandarin Chinese audio and three clues."
3741,0580,Giving up a Seat,Newbie,Newbie,https://chinesepod.com/lesson-redirect?v3id=0580,2007-07-18,False,https://s3contents.chinesepod.com/0580/37114dd5f624f25d54535201ac9663998f895ab4/images/chinesepod_A0580.jpg,"In a place where an empty seat on public transportation is about as uncommon as toilet paper in the bathroom, it's understandable why there is a certain ""scrimmage"" of sorts when the bus doors fling open to the weary throngs.  In this podcast, a pleasant turn of events.  Listen and learn how to be the kind soul that offers up his seat, in Mandarin Chinese.  And remember, what goes around comes around--you never know... just when you're desperately in need of some TP... it just might come around your way.  Or one can hope."
3742,0579,Snacks,Intermediate,Intermediate,https://chinesepod.com/lesson-redirect?v3id=0579,2007-07-17,False,https://s3contents.chinesepod.com/0579/df8ca679c5c11d6884a6fa585af70c908113affd/images/chinesepod_C0579.jpg,"Cultural divide is at times nowhere more evident than in matters of appetite.  When it comes to cravings--you're pining for potato chips, she's fancying feet.  You're itchin' for a little twinkie-binging loving, she's hankering for a little o' the necks.  In this podcast, food-fusion, east-meets-west, necks-meet-pretzels... learn how to nosh in Mandarin Chinese!"
3743,0578,卫星城管,Media,Media,https://chinesepod.com/lesson-redirect?v3id=0578,2007-07-16,False,https://s3contents.chinesepod.com/0578/0a7c94c11fa6827e14ff09fce3be413ac779e5bd/images/chinesepod_F0578.jpg,"卫星定位系统，这种高科技产品通常是被用在通讯、交通等领域的。最近海口市传出了一条令人跌破眼镜的消息。海口市政府决定出巨资，花1000万元来建立卫星定位系统。而建成之后，它的唯一用途就是抓小贩。到底这些小贩有多可恶，要政府下这么大功夫来抓呢？无论怎样，这回小贩们可是成了值钱的“宝贝”了，也肯定想逃都逃不掉了。

来源链接：花千万抓小贩，海口城管是否牛过了 | 媒体MP3文件"
3744,0577,Chinese Seasonings,Elementary,Elementary,https://chinesepod.com/lesson-redirect?v3id=0577,2007-07-15,False,https://s3contents.chinesepod.com/0577/ea274791573b650512258c2a3246cb2823ec6076/images/chinesepod_B0577.jpg,"The little extras you'll have to crown your food masterpiece with on this side of the world may just turn out to be a little different than the humble yet revered fixings you're accustomed to back home.  Come to think of it, the foods you'll like to adorn here aren't the most ketchup-and-mustard-friendly anyway.  So, get with the Chinese food condiments and find out where it's really at in Chinese food.  Listen to this podcast and learn in Mandarin how to exalt your foodstuffs to the zenith of culinary perfection!"
3745,N0003,Introducing the Grammar Guide,Other,News and Features,https://chinesepod.com/lesson-redirect?v3id=N0003,2007-07-15,False,http://s3.amazonaws.com/chinesepod.com/extra/extra_news.jpg,"Steve and John announce the launch of the long-awaited ChinesePod Grammar Guide. Find out the scope and vision of the project, and how to use it in your studies on ChinesePod."
3746,0576,My Cat,Newbie,Newbie,https://chinesepod.com/lesson-redirect?v3id=0576,2007-07-14,False,https://s3contents.chinesepod.com/0576/bb30791fa86db0fc73babad12ec32dfd3517cacb/images/chinesepod_A0576.jpg,"There are cats to love (white, fluffy kittens) and cats to hate (those gold ones waving their strange little arm at the till in the Chinese restaurant).  However, love them or hate them, you probably wouldn't mind a little one to keep you company (they make patient language partners).  If so, you're going to have to learn how to use your Mandarin to bond with the rice-eating cats of China.  Listen to this podcast, and learn how!"
